model,agent,prompt,config_label,problems,passed_mean,failed_mean,errors_mean,total_mean,functional_correctness_mean,line_coverage_mean,branch_coverage_mean,mutation_score_mean,complexity_cc_mean,maintainability_mi_mean,bloat_ratio_mean,similarity_score_mean,unique_inputs_count_mean,edge_case_count_mean,test_type_count_mean,duplication_ratio_mean,diversity_score_mean,prompt_tokens_mean,completion_tokens_mean,total_tokens_mean,execution_time_mean,passed_sum,functional_correctness_sum,line_coverage_sum,mutation_score_sum,prompt_tokens_sum,completion_tokens_sum,total_tokens_sum,fc_per_1k_tokens,passed_per_1k_tokens,coverage_per_1k_tokens,mutation_per_1k_tokens,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score,prompt_tokens,completion_tokens,total_tokens,elapsed_s,quality_rank
gemma-4b,actor_critic,few_shot,gemma-4b:few_shot,25,10.0,2.44,0.0,12.44,0.77172,85.2088,73.1556,0.0,2.6552,65.0888,3.7036,0.3788,20.04,1.88,3.08,0.00404,0.71824,1532.6,0.0,1532.6,14.7312,250.0,19.293,2130.22,0.0,38315.0,0.0,38315.0,0.503536474,6.5248597155,55.5975466527,0.0,10.0,2.44,0.0,12.44,0.77172,85.2088,73.1556,0.0,2.6552,65.0888,3.7036,0.3788,20.04,1.88,3.08,0.00404,0.71824,1532.6,0.0,1532.6,14.7312,67.939703
gemma-4b,adversarial,zero_shot,gemma-4b:zero_shot,25,5.92,3.64,0.04,9.6,0.54808,79.9829166667,66.4695833333,0.01,2.5644,69.9044,2.6312,0.4008,13.12,0.88,2.76,0.12948,0.60632,808.52,0.0,808.52,11.0784,148.0,13.702,1919.59,0.25,20213.0,0.0,20213.0,0.6778805719,7.3220204819,94.9680898432,0.0123682778,5.92,3.64,0.04,9.6,0.54808,79.9829166667,66.4695833333,0.01,2.5644,69.9044,2.6312,0.4008,13.12,0.88,2.76,0.12948,0.60632,808.52,0.0,808.52,11.0784,57.386336
gemma-4b,adversarial,cot,gemma-4b:cot,25,6.4,3.6,0.0,10.0,0.6216,81.4592,67.3796,0.0,2.752,72.0688,2.7956,0.42824,12.36,0.8,2.76,0.12728,0.60556,752.72,0.0,752.72,9.7284,160.0,15.54,2036.48,0.0,18818.0,0.0,18818.0,0.8258050802,8.5024976087,108.2197895632,0.0,6.4,3.6,0.0,10.0,0.6216,81.4592,67.3796,0.0,2.752,72.0688,2.7956,0.42824,12.36,0.8,2.76,0.12728,0.60556,752.72,0.0,752.72,9.7284,60.590078
gemma-4b,adversarial,scot,gemma-4b:scot,25,3.2,2.16,0.28,5.64,0.41124,78.1016666667,64.115,0.0,1.978,49.718,2.4976,0.37796,6.88,0.64,2.08,0.32,0.44872,1347.96,0.0,1347.96,11.1212,80.0,10.281,1405.83,0.0,33699.0,0.0,33699.0,0.3050832369,2.3739576842,41.7172616398,0.0,3.2,2.16,0.28,5.64,0.41124,78.1016666667,64.115,0.0,1.978,49.718,2.4976,0.37796,6.88,0.64,2.08,0.32,0.44872,1347.96,0.0,1347.96,11.1212,49.218835
gemma-4b,adversarial,few_shot,gemma-4b:few_shot,25,9.28,2.68,0.04,12.0,0.73044,86.8920833333,75.8429166667,0.0,2.9488,57.9816,4.1648,0.28068,24.12,2.36,2.92,0.04284,0.71948,1160.36,0.0,1160.36,12.1852,232.0,18.261,2085.41,0.0,29009.0,0.0,29009.0,0.6294942949,7.9975180117,71.8883794684,0.0,9.28,2.68,0.04,12.0,0.73044,86.8920833333,75.8429166667,0.0,2.9488,57.9816,4.1648,0.28068,24.12,2.36,2.92,0.04284,0.71948,1160.36,0.0,1160.36,12.1852,67.065085
gemma-4b,atomic_swarm,zero_shot,gemma-4b:zero_shot,25,2.64,0.72,0.0,3.36,0.76752,70.9884,55.0464,0.03,2.5592,74.0584,2.5368,0.3536,3.8,0.92,3.2,0.15072,0.50364,1131.64,0.0,1131.64,13.0172,66.0,19.188,1774.71,0.75,28291.0,0.0,28291.0,0.6782368951,2.3328973879,62.7305503517,0.0265101976,2.64,0.72,0.0,3.36,0.76752,70.9884,55.0464,0.03,2.5592,74.0584,2.5368,0.3536,3.8,0.92,3.2,0.15072,0.50364,1131.64,0.0,1131.64,13.0172,62.890456
gemma-4b,atomic_swarm,cot,gemma-4b:cot,25,2.44,0.76,0.0,3.2,0.7536,71.2132,52.308,0.02,2.5008,73.722,2.4308,0.33268,3.56,0.92,3.2,0.13604,0.50232,989.24,0.0,989.24,13.0804,61.0,18.84,1780.33,0.5,24731.0,0.0,24731.0,0.761796935,2.4665399701,71.9877886054,0.0202175407,2.44,0.76,0.0,3.2,0.7536,71.2132,52.308,0.02,2.5008,73.722,2.4308,0.33268,3.56,0.92,3.2,0.13604,0.50232,989.24,0.0,989.24,13.0804,62.358008
gemma-4b,atomic_swarm,scot,gemma-4b:scot,25,2.84,0.84,0.0,3.68,0.75644,71.516,55.2736,0.016,2.568,73.3888,2.5856,0.34556,4.24,0.96,3.2,0.1252,0.52172,606.0,52.32,658.32,12.5864,71.0,18.911,1787.9,0.4,15150.0,1308.0,16458.0,1.1490460566,4.314011423,108.6340989185,0.0243042897,2.84,0.84,0.0,3.68,0.75644,71.516,55.2736,0.016,2.568,73.3888,2.5856,0.34556,4.24,0.96,3.2,0.1252,0.52172,606.0,52.32,658.32,12.5864,62.986554
gemma-4b,atomic_swarm,few_shot,gemma-4b:few_shot,25,2.6,0.72,0.0,3.32,0.76732,71.4088,55.4392,0.062,2.5356,74.3776,2.4992,0.36012,3.84,0.92,3.2,0.14852,0.50416,1288.28,0.0,1288.28,14.2188,65.0,19.183,1785.22,1.55,32207.0,0.0,32207.0,0.5956158599,2.0181948024,55.4295650014,0.0481261837,2.6,0.72,0.0,3.32,0.76732,71.4088,55.4392,0.062,2.5356,74.3776,2.4992,0.36012,3.84,0.92,3.2,0.14852,0.50416,1288.28,0.0,1288.28,14.2188,63.328268
gemma-4b,baseline,zero_shot,gemma-4b:zero_shot,25,7.48,3.84,0.0,11.32,0.64356,83.732,68.112,0.0,2.5772,71.4056,2.8712,0.42056,12.32,1.0,2.8,0.08756,0.6258,736.6,0.0,736.6,6.286,187.0,16.089,2093.3,0.0,18415.0,0.0,18415.0,0.8736899267,10.1547651371,113.6736356231,0.0,7.48,3.84,0.0,11.32,0.64356,83.732,68.112,0.0,2.5772,71.4056,2.8712,0.42056,12.32,1.0,2.8,0.08756,0.6258,736.6,0.0,736.6,6.286,62.253947
gemma-4b,baseline,cot,gemma-4b:cot,25,6.72,3.88,0.0,10.6,0.5982,82.2188,64.7172,0.0,2.7136,71.4012,2.8592,0.42168,12.32,0.92,2.8,0.08268,0.62272,634.44,0.0,634.44,5.5444,168.0,14.955,2055.47,0.0,15861.0,0.0,15861.0,0.9428787592,10.5920181577,129.5927116827,0.0,6.72,3.88,0.0,10.6,0.5982,82.2188,64.7172,0.0,2.7136,71.4012,2.8592,0.42168,12.32,0.92,2.8,0.08268,0.62272,634.44,0.0,634.44,5.5444,60.124682
gemma-4b,baseline,scot,gemma-4b:scot,25,6.48,2.36,0.04,8.88,0.67824,79.2816,62.3632,0.01,2.3036,73.6084,3.6948,0.35164,10.28,0.76,2.92,0.04444,0.61768,1282.52,0.0,1282.52,7.3092,162.0,16.956,1982.04,0.25,32063.0,0.0,32063.0,0.5288338583,5.0525527867,61.8170476874,0.0077971494,6.48,2.36,0.04,8.88,0.67824,79.2816,62.3632,0.01,2.3036,73.6084,3.6948,0.35164,10.28,0.76,2.92,0.04444,0.61768,1282.52,0.0,1282.52,7.3092,62.093781
gemma-4b,baseline,few_shot,gemma-4b:few_shot,25,8.72,2.16,0.0,10.88,0.7602,84.9604,72.7868,0.0,2.6004,66.9532,3.3312,0.332,14.68,2.2,3.0,0.0,0.73944,811.12,0.0,811.12,5.5252,218.0,19.005,2124.01,0.0,20278.0,0.0,20278.0,0.9372226058,10.7505671171,104.7445507446,0.0,8.72,2.16,0.0,10.88,0.7602,84.9604,72.7868,0.0,2.6004,66.9532,3.3312,0.332,14.68,2.2,3.0,0.0,0.73944,811.12,0.0,811.12,5.5252,68.294309
gemma-4b,coa,zero_shot,gemma-4b:zero_shot,25,6.44,1.36,0.04,7.84,0.7892,90.1525,85.23625,0.06732,2.048,67.2368,1.976,0.07964,7.56,0.72,2.88,0.398,0.49052,1110.64,0.0,1110.64,9.5736,161.0,19.73,2163.66,1.683,27766.0,0.0,27766.0,0.7105812865,5.7984585464,77.9248001152,0.0606137002,6.44,1.36,0.04,7.84,0.7892,90.1525,85.23625,0.06732,2.048,67.2368,1.976,0.07964,7.56,0.72,2.88,0.398,0.49052,1110.64,0.0,1110.64,9.5736,68.996651
gemma-4b,coa,cot,gemma-4b:cot,25,6.6,1.12,0.04,7.76,0.81724,90.2991666667,85.6529166667,0.09068,2.048,67.3648,1.9628,0.08164,7.64,0.76,2.88,0.39436,0.49208,1201.28,0.0,1201.28,9.3136,165.0,20.431,2167.18,2.267,30032.0,0.0,30032.0,0.6803076718,5.4941395844,72.1623601492,0.0754861481,6.6,1.12,0.04,7.76,0.81724,90.2991666667,85.6529166667,0.09068,2.048,67.3648,1.9628,0.08164,7.64,0.76,2.88,0.39436,0.49208,1201.28,0.0,1201.28,9.3136,70.43731
gemma-4b,coa,scot,gemma-4b:scot,25,6.8,1.2,0.04,8.04,0.80892,90.3504166667,85.23625,0.11132,2.0436,67.1016,1.9816,0.0784,7.68,0.72,2.88,0.38804,0.492,922.0,0.0,922.0,10.8224,170.0,20.223,2168.41,2.783,23050.0,0.0,23050.0,0.8773535792,7.3752711497,94.074186551,0.1207375271,6.8,1.2,0.04,8.04,0.80892,90.3504166667,85.23625,0.11132,2.0436,67.1016,1.9816,0.0784,7.68,0.72,2.88,0.38804,0.492,922.0,0.0,922.0,10.8224,70.683735
gemma-4b,coa,few_shot,gemma-4b:few_shot,25,6.68,1.28,0.04,8.0,0.7992,90.4120833333,85.23625,0.08,2.0436,67.1912,1.9776,0.08,7.64,0.72,2.88,0.3846,0.49184,1191.68,0.0,1191.68,9.716,167.0,19.98,2169.89,2.0,29792.0,0.0,29792.0,0.6706498389,5.6055316864,72.8346535983,0.067132116,6.68,1.28,0.04,8.0,0.7992,90.4120833333,85.23625,0.08,2.0436,67.1912,1.9776,0.08,7.64,0.72,2.88,0.3846,0.49184,1191.68,0.0,1191.68,9.716,69.590195
gemma-4b,competitive,zero_shot,gemma-4b:zero_shot,25,6.56,3.28,0.0,9.84,0.64696,82.136,67.2736,0.0,2.5208,73.5376,2.702,0.44772,11.36,0.96,3.04,0.00332,0.67024,727.16,0.0,727.16,6.5984,164.0,16.174,2053.4,0.0,18179.0,0.0,18179.0,0.8897079047,9.0213983167,112.9545079487,0.0,6.56,3.28,0.0,9.84,0.64696,82.136,67.2736,0.0,2.5208,73.5376,2.702,0.44772,11.36,0.96,3.04,0.00332,0.67024,727.16,0.0,727.16,6.5984,62.444055
gemma-4b,competitive,cot,gemma-4b:cot,25,6.36,3.36,0.0,9.72,0.63792,81.9892,67.496,0.01,2.592,73.3376,2.6932,0.4434,11.68,0.96,3.04,0.00332,0.67024,686.8,0.0,686.8,6.6716,159.0,15.948,2049.73,0.25,17170.0,0.0,17170.0,0.9288293535,9.2603377985,119.3785672685,0.0145602796,6.36,3.36,0.0,9.72,0.63792,81.9892,67.496,0.01,2.592,73.3376,2.6932,0.4434,11.68,0.96,3.04,0.00332,0.67024,686.8,0.0,686.8,6.6716,62.232984
gemma-4b,competitive,scot,gemma-4b:scot,25,6.12,3.52,0.0,9.64,0.608,81.8344,67.1628,0.0,2.5332,73.944,2.644,0.44852,11.64,0.92,3.04,0.00332,0.6686,893.36,0.0,893.36,6.446,153.0,15.2,2045.86,0.0,22334.0,0.0,22334.0,0.6805766992,6.8505417749,91.6029372258,0.0,6.12,3.52,0.0,9.64,0.608,81.8344,67.1628,0.0,2.5332,73.944,2.644,0.44852,11.64,0.92,3.04,0.00332,0.6686,893.36,0.0,893.36,6.446,60.640549
gemma-4b,competitive,few_shot,gemma-4b:few_shot,25,6.44,3.24,0.0,9.68,0.64068,81.804,67.4228,0.018,2.5608,73.6708,2.6752,0.44792,11.72,0.96,3.04,0.00284,0.66736,453.92,0.0,453.92,6.5808,161.0,16.017,2045.1,0.45,11348.0,0.0,11348.0,1.4114381389,14.1875220303,180.2167782869,0.0396545647,6.44,3.24,0.0,9.68,0.64068,81.804,67.4228,0.018,2.5608,73.6708,2.6752,0.44792,11.72,0.96,3.04,0.00284,0.66736,453.92,0.0,453.92,6.5808,62.603096
gemma-4b,consensus,zero_shot,gemma-4b:zero_shot,25,7.6,4.48,0.0,12.08,0.60848,83.3836,67.81,0.0,2.6008,70.4124,3.0268,0.41184,14.68,0.92,3.08,0.03492,0.66972,3018.44,0.0,3018.44,30.5084,190.0,15.212,2084.59,0.0,75461.0,0.0,75461.0,0.201587575,2.5178569062,27.6247333059,0.0,7.6,4.48,0.0,12.08,0.60848,83.3836,67.81,0.0,2.6008,70.4124,3.0268,0.41184,14.68,0.92,3.08,0.03492,0.66972,3018.44,0.0,3018.44,30.5084,59.098039
gemma-4b,consensus,cot,gemma-4b:cot,25,7.6,4.4,0.0,12.0,0.60368,83.3348,67.992,0.01,2.6148,70.318,3.0276,0.41428,14.68,0.92,3.08,0.01432,0.67284,2934.68,0.0,2934.68,31.2208,190.0,15.092,2083.37,0.25,73367.0,0.0,73367.0,0.2057055624,2.5897201739,28.3965543092,0.0034075265,7.6,4.4,0.0,12.0,0.60368,83.3348,67.992,0.01,2.6148,70.318,3.0276,0.41428,14.68,0.92,3.08,0.01432,0.67284,2934.68,0.0,2934.68,31.2208,59.1523
gemma-4b,consensus,scot,gemma-4b:scot,25,7.04,4.52,0.0,11.56,0.57384,82.9812,68.072,0.0,2.6776,70.3904,2.9864,0.413,14.76,0.88,3.08,0.02476,0.67164,2839.36,0.0,2839.36,29.9428,176.0,14.346,2074.53,0.0,70984.0,0.0,70984.0,0.2021018821,2.4794319847,29.2253183816,0.0,7.04,4.52,0.0,11.56,0.57384,82.9812,68.072,0.0,2.6776,70.3904,2.9864,0.413,14.76,0.88,3.08,0.02476,0.67164,2839.36,0.0,2839.36,29.9428,57.796225
gemma-4b,consensus,few_shot,gemma-4b:few_shot,25,7.28,4.56,0.0,11.84,0.59644,83.07,67.85,0.0,2.5988,70.668,2.9972,0.41632,14.44,0.88,3.08,0.02796,0.67076,2768.12,0.0,2768.12,33.442,182.0,14.911,2076.75,0.0,69203.0,0.0,69203.0,0.2154675375,2.6299437886,30.0095371588,0.0,7.28,4.56,0.0,11.84,0.59644,83.07,67.85,0.0,2.5988,70.668,2.9972,0.41632,14.44,0.88,3.08,0.02796,0.67076,2768.12,0.0,2768.12,33.442,58.779338
gemma-4b,hybrid,zero_shot,gemma-4b:zero_shot,25,8.16,5.04,0.0,13.2,0.57676,82.8332,68.9032,0.01,2.8084,66.3128,3.432,0.3726,15.76,1.0,2.72,0.1358,0.60384,2085.4,0.0,2085.4,24.1092,204.0,14.419,2070.83,0.25,52135.0,0.0,52135.0,0.2765704421,3.912918385,39.720533231,0.0047952431,8.16,5.04,0.0,13.2,0.57676,82.8332,68.9032,0.01,2.8084,66.3128,3.432,0.3726,15.76,1.0,2.72,0.1358,0.60384,2085.4,0.0,2085.4,24.1092,58.043491
gemma-4b,hybrid,cot,gemma-4b:cot,25,5.44,3.4,0.08,8.92,0.4858,78.5652173913,63.8330434783,0.0,3.0176,68.758,2.7988,0.42384,11.56,0.72,2.64,0.16284,0.55236,2241.56,0.0,2241.56,20.8216,136.0,12.145,1807.0,0.0,56039.0,0.0,56039.0,0.2167240672,2.4268812791,32.2454005246,0.0,5.44,3.4,0.08,8.92,0.4858,78.5652173913,63.8330434783,0.0,3.0176,68.758,2.7988,0.42384,11.56,0.72,2.64,0.16284,0.55236,2241.56,0.0,2241.56,20.8216,52.529251
gemma-4b,hybrid,scot,gemma-4b:scot,25,4.8,2.88,0.0,7.68,0.62244,80.4184,64.5648,0.01668,2.8416,72.8792,3.4008,0.373,11.96,1.0,3.0,0.0184,0.64424,2127.96,0.0,2127.96,24.4208,120.0,15.561,2010.46,0.417,53199.0,0.0,53199.0,0.2925054982,2.2556814978,37.7913118668,0.0078384932,4.8,2.88,0.0,7.68,0.62244,80.4184,64.5648,0.01668,2.8416,72.8792,3.4008,0.373,11.96,1.0,3.0,0.0184,0.64424,2127.96,0.0,2127.96,24.4208,59.731933
gemma-4b,hybrid,few_shot,gemma-4b:few_shot,25,11.36,3.4,0.0,14.76,0.7576,85.1384,72.576,0.0,3.6848,53.5268,5.2624,0.2534,34.32,3.0,3.04,0.0278,0.76808,3216.48,0.0,3216.48,28.618,284.0,18.94,2128.46,0.0,80412.0,0.0,80412.0,0.2355369845,3.5318111725,26.469432423,0.0,11.36,3.4,0.0,14.76,0.7576,85.1384,72.576,0.0,3.6848,53.5268,5.2624,0.2534,34.32,3.0,3.04,0.0278,0.76808,3216.48,0.0,3216.48,28.618,66.302463
gemma-4b,self_healing,zero_shot,gemma-4b:zero_shot,25,6.92,4.24,0.0,11.16,0.60972,83.4044,68.016,0.0,2.6604,70.7696,2.9448,0.42076,13.92,0.96,3.04,0.02284,0.66832,2110.2,0.0,2110.2,23.3532,173.0,15.243,2085.11,0.0,52755.0,0.0,52755.0,0.288939437,3.279310018,39.5244052696,0.0,6.92,4.24,0.0,11.16,0.60972,83.4044,68.016,0.0,2.6604,70.7696,2.9448,0.42076,13.92,0.96,3.04,0.02284,0.66832,2110.2,0.0,2110.2,23.3532,59.976615
gemma-4b,self_healing,cot,gemma-4b:cot,25,6.96,3.84,0.04,10.84,0.59716,83.5504166667,69.8529166667,0.0,2.5388,67.6772,2.8472,0.41368,13.68,0.88,2.96,0.04876,0.6466,1750.96,0.0,1750.96,22.9836,174.0,14.929,2005.21,0.0,43774.0,0.0,43774.0,0.341047197,3.9749623064,45.8082423356,0.0,6.96,3.84,0.04,10.84,0.59716,83.5504166667,69.8529166667,0.0,2.5388,67.6772,2.8472,0.41368,13.68,0.88,2.96,0.04876,0.6466,1750.96,0.0,1750.96,22.9836,59.624888
gemma-4b,self_healing,scot,gemma-4b:scot,25,6.96,4.04,0.0,11.0,0.6268,83.3648,68.392,0.0,2.6888,71.0776,2.9204,0.42156,13.76,1.0,3.04,0.01756,0.67236,1797.52,0.0,1797.52,23.3652,174.0,15.67,2084.12,0.0,44938.0,0.0,44938.0,0.348702657,3.8720014242,46.377675909,0.0,6.96,4.04,0.0,11.0,0.6268,83.3648,68.392,0.0,2.6888,71.0776,2.9204,0.42156,13.76,1.0,3.04,0.01756,0.67236,1797.52,0.0,1797.52,23.3652,60.978736
gemma-4b,self_healing,few_shot,gemma-4b:few_shot,25,7.16,4.32,0.0,11.48,0.60576,83.9224,69.192,0.0,2.6708,70.3304,2.9912,0.41176,14.36,0.96,3.04,0.01308,0.6728,1491.84,0.0,1491.84,25.0776,179.0,15.144,2098.06,0.0,37296.0,0.0,37296.0,0.406048906,4.7994422994,56.2542900043,0.0,7.16,4.32,0.0,11.48,0.60576,83.9224,69.192,0.0,2.6708,70.3304,2.9912,0.41176,14.36,0.96,3.04,0.01308,0.6728,1491.84,0.0,1491.84,25.0776,60.562901
gemma-4b,soa,zero_shot,gemma-4b:zero_shot,25,7.72,4.64,0.0,12.36,0.58068,83.7432,67.5228,0.0,2.892,68.4568,3.2344,0.39256,17.0,1.0,3.08,0.01268,0.68148,1171.36,0.0,1171.36,8.8884,193.0,14.517,2093.58,0.0,29284.0,0.0,29284.0,0.4957314575,6.5906296954,71.4922824751,0.0,7.72,4.64,0.0,12.36,0.58068,83.7432,67.5228,0.0,2.892,68.4568,3.2344,0.39256,17.0,1.0,3.08,0.01268,0.68148,1171.36,0.0,1171.36,8.8884,59.897317
gemma-4b,soa,cot,gemma-4b:cot,25,7.76,4.68,0.0,12.44,0.58072,83.2196,67.5228,0.0,2.916,68.4712,3.242,0.39112,16.92,1.0,3.08,0.01552,0.6808,840.88,0.0,840.88,9.2948,194.0,14.518,2080.49,0.0,21022.0,0.0,21022.0,0.6906098373,9.2284273618,98.9672723813,0.0,7.76,4.68,0.0,12.44,0.58072,83.2196,67.5228,0.0,2.916,68.4712,3.242,0.39112,16.92,1.0,3.08,0.01552,0.6808,840.88,0.0,840.88,9.2948,60.066058
gemma-4b,soa,scot,gemma-4b:scot,25,7.56,4.48,0.0,12.04,0.61116,83.8236,67.4864,0.0,2.7112,69.5496,3.0624,0.40032,15.68,0.92,3.04,0.02832,0.67236,914.28,0.0,914.28,7.9204,189.0,15.279,2095.59,0.0,22857.0,0.0,22857.0,0.6684604279,8.26880168,91.6826355165,0.0,7.56,4.48,0.0,12.04,0.61116,83.8236,67.4864,0.0,2.7112,69.5496,3.0624,0.40032,15.68,0.92,3.04,0.02832,0.67236,914.28,0.0,914.28,7.9204,61.282552
gemma-4b,soa,few_shot,gemma-4b:few_shot,25,7.48,4.72,0.0,12.2,0.59528,83.076,67.5228,0.0,2.702,69.39,3.0888,0.39772,15.72,1.0,3.08,0.00964,0.68336,708.08,0.0,708.08,7.9036,187.0,14.882,2076.9,0.0,17702.0,0.0,17702.0,0.8406959666,10.5637781042,117.3257259067,0.0,7.48,4.72,0.0,12.2,0.59528,83.076,67.5228,0.0,2.702,69.39,3.0888,0.39772,15.72,1.0,3.08,0.00964,0.68336,708.08,0.0,708.08,7.9036,60.760655
gemma-4b,swarm,zero_shot,gemma-4b:zero_shot,25,4.16,1.56,0.0,5.72,0.71928,77.4424,62.57,0.008,2.34,81.2056,2.0008,0.51668,6.88,0.88,3.04,0.00668,0.59512,1784.28,0.0,1784.28,18.1452,104.0,17.982,1936.06,0.2,44607.0,0.0,44607.0,0.4031205865,2.3314726388,43.4026049723,0.0044836012,4.16,1.56,0.0,5.72,0.71928,77.4424,62.57,0.008,2.34,81.2056,2.0008,0.51668,6.88,0.88,3.04,0.00668,0.59512,1784.28,0.0,1784.28,18.1452,62.557149
gemma-4b,swarm,cot,gemma-4b:cot,25,4.76,2.28,0.04,7.08,0.6884,78.4168,67.6416,0.0,2.4144,80.3352,2.206,0.54248,5.72,0.68,3.2,0.00572,0.57804,2050.48,0.0,2050.48,20.566,119.0,17.21,1960.42,0.0,51262.0,0.0,51262.0,0.335726269,2.3214076704,38.2431430689,0.0,4.76,2.28,0.04,7.08,0.6884,78.4168,67.6416,0.0,2.4144,80.3352,2.206,0.54248,5.72,0.68,3.2,0.00572,0.57804,2050.48,0.0,2050.48,20.566,61.029202
gemma-4b,swarm,scot,gemma-4b:scot,25,4.6,2.44,0.0,7.04,0.686,77.4968,65.2416,0.0,2.4972,79.396,2.4508,0.52236,8.2,0.8,3.12,0.02304,0.61468,2018.64,0.0,2018.64,22.2328,115.0,17.15,1937.42,0.0,50466.0,0.0,50466.0,0.3398327587,2.2787619387,38.3905996116,0.0,4.6,2.44,0.0,7.04,0.686,77.4968,65.2416,0.0,2.4972,79.396,2.4508,0.52236,8.2,0.8,3.12,0.02304,0.61468,2018.64,0.0,2018.64,22.2328,61.098971
gemma-4b,swarm,few_shot,gemma-4b:few_shot,25,1.16,0.36,0.0,1.52,0.88268,74.0776,52.1736,0.07868,2.3356,81.244,0.6612,0.13468,2.56,0.24,3.0,0.04,0.46208,1325.2,0.0,1325.2,15.7012,29.0,22.067,1851.94,1.967,33130.0,0.0,33130.0,0.6660730456,0.8753395714,55.8991850287,0.0593721702,1.16,0.36,0.0,1.52,0.88268,74.0776,52.1736,0.07868,2.3356,81.244,0.6612,0.13468,2.56,0.24,3.0,0.04,0.46208,1325.2,0.0,1325.2,15.7012,68.405213
